"Cancer_type","group","c_index"
"COAD","snp",0.652530779753762
"COAD","snp",0.649053404916643
"COAD","snp",0.680791747978812
"COAD","snp",0.631345353675451
"COAD","snp",0.730305180979418
"COAD","snp",0.620054945054945
"COAD","snp",0.683056872037915
"COAD","snp",0.817190506735087
"COAD","snp",0.647423261053224
"COAD","snp",0.672705672705673
"COAD","snp",0.663916391639164
"COAD","snp",0.732096259785445
"COAD","snp",0.6797783933518
"COAD","snp",0.672535211267606
"COAD","snp",0.764966163456533
"COAD","snp",0.71940049958368
"COAD","snp",0.629456939111355
"COAD","snp",0.643589033508723
"COAD","snp",0.647091722595078
"COAD","snp",0.623042505592841
"COAD","snp",0.562938043173535
"COAD","snp",0.640509915014164
"COAD","snp",0.650724241596065
"COAD","snp",0.796540052651373
"COAD","snp",0.631736526946108
"COAD","snp",0.728665207877462
"COAD","snp",0.658514762898896
"COAD","snp",0.690287277701778
"COAD","snp",0.809271935283136
"COAD","snp",0.651560379918589
"COAD","snp",0.619640387275242
"COAD","snp",0.727398779811425
"COAD","drug",0.688264738598443
"COAD","drug",0.563717306622148
"COAD","drug",0.588284518828452
"COAD","drug",0.650589202521239
"COAD","drug",0.74813966800229
"COAD","drug",0.478869297509096
"COAD","drug",0.666485161992921
"COAD","drug",0.5941387890517
"COAD","drug",0.582313681868743
"COAD","drug",0.625560538116592
"COAD","drug",0.610973936899863
"COAD","drug",0.582292533999445
"COAD","drug",0.582292533999445
"COAD","drug",0.702768729641694
"COAD","drug",0.726263187118268
"COAD","drug",0.7056
"COAD","drug",0.574757281553398
"COAD","drug",0.763459335624284
"COAD","drug",0.719222462203024
"COAD","drug",0.61993941063068
"COAD","drug",0.740231150247661
"COAD","drug",0.727466666666667
"COAD","drug",0.721448467966574
"COAD","drug",0.49171270718232
"COAD","drug",0.631925397696105
"COAD","drug",0.622770919067215
"COAD","drug",0.595521150124413
"COAD","drug",0.563419372744935
"COAD","drug",0.714801444043321
"COAD","drug",0.721965317919075
"COAD","drug",0.640375068946498
"COAD","drug",0.681007642230399
"COAD","drug",0.67027905716608
"COAD","drug",0.750683433570257
"COAD","drug",0.7056
"COAD","drug",0.632630714481248
"COAD","drug",0.651321165894852
"COAD","drug",0.699649501213265
"COAD","drug",0.684576837416481
"COAD","drug",0.530623765170759
"COAD","drug",0.676017601760176
"COAD","drug",0.603965849628202
"COAD","drug",0.656441717791411
"COAD","drug",0.720198192946663
"COAD","drug",0.657769036246137
"COAD","drug",0.654327708219924
"COAD","drug",0.604818609803379
"COAD","drug",0.599074341914955
"COAD","drug",0.725421912670774
"COAD","drug",0.675206611570248
"COAD","cnv",0.674292594822396
"COAD","cnv",0.714370722999108
"COAD","cnv",0.620424484773916
"COAD","cnv",0.692824427480916
"COAD","cnv",0.640182648401826
"COAD","cnv",0.631433823529412
"COAD","cnv",0.684129429892142
"COAD","cnv",0.64321608040201
"COAD","cnv",0.607866868381241
"COAD","cnv",0.624464831804281
"COAD","cnv",0.765503875968992
"COAD","cnv",0.60282815862281
"COAD","cnv",0.728709677419355
"COAD","cnv",0.599816289038579
"COAD","cnv",0.649018441403926
"COAD","cnv",0.639768574908648
"COAD","cnv",0.639349294045427
"COAD","cnv",0.689644318539503
"COAD","cnv",0.611264156718702
"COAD","cnv",0.592661116250385
"COAD","cnv",0.763233878729548
"COAD","cnv",0.651317878691648
"COAD","cnv",0.588905547226387
"COAD","cnv",0.661654135338346
"COAD","cnv",0.643717196665638
"COAD","cnv",0.735180220434912
"COAD","cnv",0.624156958920907
"COAD","cnv",0.740333228544483
"COAD","cnv",0.735180220434912
"COAD","cnv",0.804450438300742
"COAD","cnv",0.604608294930876
"COAD","cnv",0.650151975683891
"COAD","cnv",0.708673790069139
"COAD","cnv",0.639188332276474
"COAD","cnv",0.618380062305296
"COAD","cnv",0.780201342281879
"COAD","cnv",0.775388291517324
"COAD","cnv",0.798088410991637
"COAD","cnv",0.721011058451817
"COAD","cnv",0.607296137339056
"COAD","cnv",0.690827067669173
"COAD","cnv",0.657256827247622
"COAD","cnv",0.713725490196078
"COAD","cnv",0.638118966054189
"COAD","cnv",0.793253536452666
"COAD","cnv",0.632375656472042
"COAD","cnv",0.669468628039628
"COAD","cnv",0.709646302250804
"COAD","cnv",0.637114032405992
"COAD","cnv",0.740267639902676
"COAD","baseline",0.568347338935574
"COAD","baseline",0.62186279977691
"COAD","baseline",0.666212904982303
"COAD","baseline",0.587231700605393
"COAD","baseline",0.667399670148433
"COAD","baseline",0.644530173601543
"COAD","baseline",0.661092530657748
"COAD","baseline",0.599944320712695
"COAD","baseline",0.682407140800461
"COAD","baseline",0.617039106145251
"COAD","baseline",0.693039695486678
"COAD","baseline",0.545709478407179
"COAD","baseline",0.614262114537445
"COAD","baseline",0.568093385214008
"COAD","baseline",0.593863319386332
"COAD","baseline",0.573888888888889
"COAD","baseline",0.59016393442623
"COAD","baseline",0.633268751729864
"COAD","baseline",0.661817183639857
"COAD","baseline",0.689132266217355
"COAD","baseline",0.578658536585366
"COAD","baseline",0.74029933481153
"COAD","baseline",0.598566308243728
"COAD","baseline",0.59983498349835
"COAD","baseline",0.614044788498756
"COAD","baseline",0.556580050293378
"COAD","baseline",0.583310152990264
"COAD","baseline",0.593149038461538
"COAD","baseline",0.65424944812362
"COAD","baseline",0.627483443708609
"COAD","baseline",0.572415699281371
"COAD","baseline",0.578932662754959
"COAD","baseline",0.731761442441054
"COAD","baseline",0.578658536585366
"COAD","baseline",0.620641947980078
"COAD","baseline",0.633268751729864
"COAD","baseline",0.661281015579919
"COAD","baseline",0.629434589800444
"COAD","baseline",0.695663956639566
"COAD","baseline",0.704172661870504
"COAD","baseline",0.64248275862069
"COAD","baseline",0.62277479513987
"COAD","baseline",0.718258426966292
"COAD","baseline",0.550684166433957
"COAD","baseline",0.614281775572098
"COAD","baseline",0.593412676446167
"COAD","baseline",0.605909969621651
"COAD","baseline",0.653219121304228
"COAD","baseline",0.69646232784229
"COAD","baseline",0.567230385361796
"COAD","drug_snp",0.767897727272727
"COAD","drug_snp",0.736194161097432
"COAD","drug_snp",0.694954797317002
"COAD","drug_snp",0.651744026366383
"COAD","drug_snp",0.700027723870252
"COAD","drug_snp",0.710878885316184
"COAD","drug_snp",0.702989130434783
"COAD","drug_snp",0.823921150772509
"COAD","drug_snp",0.677218614718615
"COAD","drug_snp",0.677984665936473
"COAD","drug_snp",0.67277093965776
"COAD","drug_snp",0.672194582642344
"COAD","drug_snp",0.857384680490901
"COAD","drug_snp",0.695327619574233
"COAD","drug_snp",0.788451160280626
"COAD","drug_snp",0.836340614118392
"COAD","drug_snp",0.741791875347802
"COAD","drug_snp",0.741496598639456
"COAD","drug_snp",0.652530779753762
"COAD","drug_snp",0.649053404916643
"COAD","drug_snp",0.680791747978812
"COAD","drug_snp",0.631345353675451
"COAD","drug_snp",0.730305180979418
"COAD","drug_snp",0.620054945054945
"COAD","drug_snp",0.683056872037915
"COAD","drug_snp",0.817190506735087
"COAD","drug_snp",0.647423261053224
"COAD","drug_snp",0.672705672705673
"COAD","drug_snp",0.663916391639164
"COAD","drug_snp",0.732096259785445
"COAD","drug_snp",0.6797783933518
"COAD","drug_snp",0.672535211267606
"COAD","drug_snp",0.764966163456533
"COAD","drug_snp",0.71940049958368
"COAD","drug_snp",0.629456939111355
"COAD","drug_snp",0.643589033508723
"COAD","drug_snp",0.647091722595078
"COAD","drug_snp",0.623042505592841
"COAD","drug_snp",0.562938043173535
"COAD","drug_snp",0.640509915014164
"COAD","drug_snp",0.650724241596065
"COAD","drug_snp",0.796540052651373
"COAD","drug_snp",0.631736526946108
"COAD","drug_snp",0.728665207877462
"COAD","drug_snp",0.658514762898896
"COAD","drug_snp",0.690287277701778
"COAD","drug_snp",0.809271935283136
"COAD","drug_snp",0.651560379918589
"COAD","drug_snp",0.619640387275242
"COAD","drug_snp",0.727398779811425
"COAD","drug_cnv",0.711684370257967
"COAD","drug_cnv",0.830006049606776
"COAD","drug_cnv",0.660834868017188
"COAD","drug_cnv",0.73762077294686
"COAD","drug_cnv",0.655975794251135
"COAD","drug_cnv",0.774114021571649
"COAD","drug_cnv",0.791168353265869
"COAD","drug_cnv",0.762870987280436
"COAD","drug_cnv",0.735666867833434
"COAD","drug_cnv",0.664995299279223
"COAD","drug_cnv",0.712243629583592
"COAD","drug_cnv",0.754520380018388
"COAD","drug_cnv",0.730585424133811
"COAD","drug_cnv",0.693934681181959
"COAD","drug_cnv",0.63062787136294
"COAD","drug_cnv",0.744529863985807
"COAD","drug_cnv",0.715250076710647
"COAD","drug_cnv",0.687379265936896
"COAD","drug_cnv",0.697284101312176
"COAD","drug_cnv",0.67858253030774
"COAD","drug_cnv",0.705510388437218
"COAD","drug_cnv",0.768798105387803
"COAD","drug_cnv",0.76124775044991
"COAD","drug_cnv",0.668267787451216
"COAD","drug_cnv",0.772235576923077
"COAD","drug_cnv",0.775944811037792
"COAD","drug_cnv",0.701174289245983
"COAD","drug_cnv",0.798139534883721
"COAD","drug_cnv",0.893437296946069
"COAD","drug_cnv",0.633240482822656
"COAD","drug_cnv",0.765451174289246
"COAD","drug_cnv",0.743773349937734
"COAD","drug_cnv",0.80727923627685
"COAD","drug_cnv",0.782636655948553
"COAD","drug_cnv",0.763549731983323
"COAD","drug_cnv",0.780495169082126
"COAD","drug_cnv",0.768679019725045
"COAD","drug_cnv",0.636557177615572
"COAD","drug_cnv",0.779802347127857
"COAD","drug_cnv",0.774899784150478
"COAD","drug_cnv",0.798721071863581
"COAD","drug_cnv",0.737616331432002
"COAD","drug_cnv",0.703759398496241
"COAD","drug_cnv",0.800059594755662
"COAD","drug_cnv",0.746139592340951
"COAD","drug_cnv",0.799879807692308
"COAD","drug_cnv",0.794435857805255
"COAD","drug_cnv",0.72817080943276
"COAD","drug_cnv",0.755747984472977
"COAD","drug_cnv",0.768111357165454
"COAD","drug_cnv_snp",0.695310136157337
"COAD","drug_cnv_snp",0.833333333333333
"COAD","drug_cnv_snp",0.782699790481892
"COAD","drug_cnv_snp",0.8116458704694
"COAD","drug_cnv_snp",0.858870967741935
"COAD","drug_cnv_snp",0.745762711864407
"COAD","drug_cnv_snp",0.721177184466019
"COAD","drug_cnv_snp",0.534140285536934
"COAD","drug_cnv_snp",0.773391812865497
"COAD","drug_cnv_snp",0.734558124802027
"COAD","drug_cnv_snp",0.752611160847508
"COAD","drug_cnv_snp",0.805753262158956
"COAD","drug_cnv_snp",0.75126742712294
"COAD","drug_cnv_snp",0.7424739195231
"COAD","drug_cnv_snp",0.732540408661177
"COAD","drug_cnv_snp",0.793949771689498
"COAD","drug_cnv_snp",0.750886524822695
"COAD","drug_cnv_snp",0.715767634854772
"COAD","drug_cnv_snp",0.771670190274841
"COAD","drug_cnv_snp",0.784694807166717
"COAD","drug_cnv_snp",0.782896717856067
"COAD","drug_cnv_snp",0.721364985163205
"COAD","drug_cnv_snp",0.808340999693346
"COAD","drug_cnv_snp",0.784790640394089
"COAD","drug_cnv_snp",0.78093009651945
"COAD","drug_cnv_snp",0.679347826086957
"COAD","drug_cnv_snp",0.653462352585425
"COAD","drug_cnv_snp",0.813884785819793
"COAD","drug_cnv_snp",0.628942486085343
"COAD","drug_cnv_snp",0.652829028290283
"COAD","drug_cnv_snp",0.727905569007264
"COAD","drug_cnv_snp",0.774635308127419
"COAD","drug_cnv_snp",0.726822157434402
"COAD","drug_cnv_snp",0.743772241992882
"COAD","drug_cnv_snp",0.740396158463385
"COAD","drug_cnv_snp",0.879321181646763
"COAD","drug_cnv_snp",0.747527632344386
"COAD","drug_cnv_snp",0.731884057971015
"COAD","drug_cnv_snp",0.574175824175824
"COAD","drug_cnv_snp",0.736009732360097
"COAD","drug_cnv_snp",0.696922598694436
"COAD","drug_cnv_snp",0.693421846710923
"COAD","drug_cnv_snp",0.761819803746655
"COAD","drug_cnv_snp",0.792326431181486
"COAD","drug_cnv_snp",0.767186067827681
"COAD","drug_cnv_snp",0.737795517347252
"COAD","drug_cnv_snp",0.835612366230678
"COAD","drug_cnv_snp",0.849939975990396
"COAD","drug_cnv_snp",0.759297218155198
"COAD","drug_cnv_snp",0.737582286056254
"ESCA","snp",0.655546050755632
"ESCA","snp",0.616886688668867
"ESCA","snp",0.66412213740458
"ESCA","snp",0.595685840707965
"ESCA","snp",0.623257110987172
"ESCA","snp",0.843577235772358
"ESCA","snp",0.724486571879937
"ESCA","snp",0.671052631578947
"ESCA","snp",0.707098765432099
"ESCA","snp",0.741343669250646
"ESCA","snp",0.595846197024979
"ESCA","snp",0.797629499561018
"ESCA","snp",0.68167115902965
"ESCA","snp",0.75368782161235
"ESCA","snp",0.825307206908004
"ESCA","snp",0.641916503222191
"ESCA","snp",0.691296728971963
"ESCA","snp",0.711679825755513
"ESCA","snp",0.778810932657087
"ESCA","snp",0.693387314439946
"ESCA","snp",0.749860413176996
"ESCA","snp",0.868775235531628
"ESCA","snp",0.741905642923219
"ESCA","snp",0.697051663510955
"ESCA","snp",0.724055666003976
"ESCA","snp",0.781316998468606
"ESCA","snp",0.764213309828118
"ESCA","snp",0.700502246893999
"ESCA","snp",0.661861074705111
"ESCA","snp",0.708548168249661
"ESCA","snp",0.664495114006515
"ESCA","snp",0.789873417721519
"ESCA","snp",0.820564516129032
"ESCA","snp",0.69196675900277
"ESCA","snp",0.685917496443812
"ESCA","snp",0.680503481521157
"ESCA","snp",0.75785896346644
"ESCA","snp",0.721897559298728
"ESCA","snp",0.827042253521127
"ESCA","snp",0.69792899408284
"ESCA","snp",0.698958039988736
"ESCA","snp",0.820359281437126
"ESCA","snp",0.833000665335995
"ESCA","snp",0.89810298102981
"ESCA","snp",0.731668437832094
"ESCA","snp",0.834041047416844
"ESCA","snp",0.710679048171793
"ESCA","snp",0.646472805600431
"ESCA","snp",0.724055666003976
"ESCA","snp",0.868598034143818
"ESCA","drug",0.74750554323725
"ESCA","drug",0.768919339769542
"ESCA","drug",0.740445330674643
"ESCA","drug",0.622097678142514
"ESCA","drug",0.854166666666667
"ESCA","drug",0.603778905809363
"ESCA","drug",0.605469807744381
"ESCA","drug",0.862717770034843
"ESCA","drug",0.843890274314214
"ESCA","drug",0.787534435261708
"ESCA","drug",0.768428890543559
"ESCA","drug",0.734475374732334
"ESCA","drug",0.629180151024811
"ESCA","drug",0.814917127071823
"ESCA","drug",0.653624118024375
"ESCA","drug",0.694018635407274
"ESCA","drug",0.73455497382199
"ESCA","drug",0.78892455858748
"ESCA","drug",0.674463937621832
"ESCA","drug",0.590341833966359
"ESCA","drug",0.642435538987263
"ESCA","drug",0.857851985559567
"ESCA","drug",0.75572201414898
"ESCA","drug",0.649605147704007
"ESCA","drug",0.702673213311511
"ESCA","drug",0.772666368914694
"ESCA","drug",0.810452961672474
"ESCA","drug",0.660552897395003
"ESCA","drug",0.701743652493117
"ESCA","drug",0.624631860776439
"ESCA","drug",0.777007510109763
"ESCA","drug",0.813079982324348
"ESCA","drug",0.679374110953058
"ESCA","drug",0.770833333333333
"ESCA","drug",0.647766867279063
"ESCA","drug",0.794510653665583
"ESCA","drug",0.655800054333062
"ESCA","drug",0.667471333735667
"ESCA","drug",0.637148337595908
"ESCA","drug",0.741032095657646
"ESCA","drug",0.647040498442368
"ESCA","drug",0.7048294495103
"ESCA","drug",0.72201300924341
"ESCA","drug",0.678511565538049
"ESCA","drug",0.764164108289143
"ESCA","drug",0.613256642015886
"ESCA","drug",0.711291224147569
"ESCA","drug",0.734997195737521
"ESCA","drug",0.70724907063197
"ESCA","drug",0.748241912798875
"ESCA","cnv",0.712100518983884
"ESCA","cnv",0.668590831918506
"ESCA","cnv",0.670149675232985
"ESCA","cnv",0.707244008714597
"ESCA","cnv",0.687408705813614
"ESCA","cnv",0.695804195804196
"ESCA","cnv",0.751406818934128
"ESCA","cnv",0.55532870559412
"ESCA","cnv",0.706100438153017
"ESCA","cnv",0.662106703146375
"ESCA","cnv",0.546612623045744
"ESCA","cnv",0.723371251292658
"ESCA","cnv",0.596825396825397
"ESCA","cnv",0.548460661345496
"ESCA","cnv",0.723854660347551
"ESCA","cnv",0.712539184952978
"ESCA","cnv",0.699051451566542
"ESCA","cnv",0.598892405063291
"ESCA","cnv",0.714673913043478
"ESCA","cnv",0.779738190096756
"ESCA","cnv",0.631724137931035
"ESCA","cnv",0.670254110612855
"ESCA","cnv",0.623042836041359
"ESCA","cnv",0.696343845939157
"ESCA","cnv",0.68564506359782
"ESCA","cnv",0.944805194805195
"ESCA","cnv",0.639942528735632
"ESCA","cnv",0.659282108805384
"ESCA","cnv",0.77742946708464
"ESCA","cnv",0.742243436754177
"ESCA","cnv",0.65503355704698
"ESCA","cnv",0.686006825938566
"ESCA","cnv",0.788876276958002
"ESCA","cnv",0.828147100424328
"ESCA","cnv",0.758840864440079
"ESCA","cnv",0.595188284518828
"ESCA","cnv",0.667415099635139
"ESCA","cnv",0.722445199135536
"ESCA","cnv",0.689010989010989
"ESCA","cnv",0.80040390440929
"ESCA","cnv",0.768926925608953
"ESCA","cnv",0.686396181384248
"ESCA","cnv",0.546612623045744
"ESCA","cnv",0.70699881376038
"ESCA","cnv",0.678254700248315
"ESCA","cnv",0.600198085176626
"ESCA","cnv",0.655414908579466
"ESCA","cnv",0.703156480859637
"ESCA","cnv",0.760711162926261
"ESCA","cnv",0.782538399353274
"ESCA","baseline",0.600266666666667
"ESCA","baseline",0.651845863648612
"ESCA","baseline",0.695920558239399
"ESCA","baseline",0.703841059602649
"ESCA","baseline",0.669590643274854
"ESCA","baseline",0.605458399576047
"ESCA","baseline",0.664896441848115
"ESCA","baseline",0.619073275862069
"ESCA","baseline",0.611968085106383
"ESCA","baseline",0.645889306824288
"ESCA","baseline",0.625730994152047
"ESCA","baseline",0.648177496038035
"ESCA","baseline",0.596406543309198
"ESCA","baseline",0.612702702702703
"ESCA","baseline",0.652565502183406
"ESCA","baseline",0.713809391497638
"ESCA","baseline",0.582026875699888
"ESCA","baseline",0.59784324039979
"ESCA","baseline",0.677053076313705
"ESCA","baseline",0.579343733189887
"ESCA","baseline",0.628571428571429
"ESCA","baseline",0.73508353221957
"ESCA","baseline",0.661721854304636
"ESCA","baseline",0.649723756906077
"ESCA","baseline",0.620738636363636
"ESCA","baseline",0.572391480183338
"ESCA","baseline",0.593733261917515
"ESCA","baseline",0.63803334275219
"ESCA","baseline",0.625901201602136
"ESCA","baseline",0.746425681143782
"ESCA","baseline",0.617451449853684
"ESCA","baseline",0.645002730748225
"ESCA","baseline",0.649683210137276
"ESCA","baseline",0.554236373448462
"ESCA","baseline",0.540245202558635
"ESCA","baseline",0.685930326762085
"ESCA","baseline",0.610138004246285
"ESCA","baseline",0.630592017144388
"ESCA","baseline",0.636485760343901
"ESCA","baseline",0.654000535188654
"ESCA","baseline",0.615755627009646
"ESCA","baseline",0.632372744411527
"ESCA","baseline",0.657508668978394
"ESCA","baseline",0.632803943044907
"ESCA","baseline",0.620496397117694
"ESCA","baseline",0.627906976744186
"ESCA","baseline",0.593324061196106
"ESCA","baseline",0.619673009916912
"ESCA","baseline",0.589122240172321
"ESCA","baseline",0.629689174705252
"ESCA","drug_snp",0.655546050755632
"ESCA","drug_snp",0.616886688668867
"ESCA","drug_snp",0.66412213740458
"ESCA","drug_snp",0.595685840707965
"ESCA","drug_snp",0.623257110987172
"ESCA","drug_snp",0.843577235772358
"ESCA","drug_snp",0.724486571879937
"ESCA","drug_snp",0.671052631578947
"ESCA","drug_snp",0.707098765432099
"ESCA","drug_snp",0.741343669250646
"ESCA","drug_snp",0.595846197024979
"ESCA","drug_snp",0.797629499561018
"ESCA","drug_snp",0.68167115902965
"ESCA","drug_snp",0.75368782161235
"ESCA","drug_snp",0.825307206908004
"ESCA","drug_snp",0.641916503222191
"ESCA","drug_snp",0.691296728971963
"ESCA","drug_snp",0.711679825755513
"ESCA","drug_snp",0.778810932657087
"ESCA","drug_snp",0.693387314439946
"ESCA","drug_snp",0.749860413176996
"ESCA","drug_snp",0.868775235531628
"ESCA","drug_snp",0.741905642923219
"ESCA","drug_snp",0.697051663510955
"ESCA","drug_snp",0.724055666003976
"ESCA","drug_snp",0.781316998468606
"ESCA","drug_snp",0.764213309828118
"ESCA","drug_snp",0.700502246893999
"ESCA","drug_snp",0.661861074705111
"ESCA","drug_snp",0.708548168249661
"ESCA","drug_snp",0.664495114006515
"ESCA","drug_snp",0.789873417721519
"ESCA","drug_snp",0.820564516129032
"ESCA","drug_snp",0.69196675900277
"ESCA","drug_snp",0.685917496443812
"ESCA","drug_snp",0.680503481521157
"ESCA","drug_snp",0.75785896346644
"ESCA","drug_snp",0.721897559298728
"ESCA","drug_snp",0.827042253521127
"ESCA","drug_snp",0.69792899408284
"ESCA","drug_snp",0.698958039988736
"ESCA","drug_snp",0.820359281437126
"ESCA","drug_snp",0.833000665335995
"ESCA","drug_snp",0.89810298102981
"ESCA","drug_snp",0.731668437832094
"ESCA","drug_snp",0.834041047416844
"ESCA","drug_snp",0.710679048171793
"ESCA","drug_snp",0.646472805600431
"ESCA","drug_snp",0.724055666003976
"ESCA","drug_snp",0.868598034143818
"ESCA","drug_cnv",0.763573147900508
"ESCA","drug_cnv",0.790465631929047
"ESCA","drug_cnv",0.757743362831858
"ESCA","drug_cnv",0.822185521607487
"ESCA","drug_cnv",0.742997401097314
"ESCA","drug_cnv",0.653631284916201
"ESCA","drug_cnv",0.69331112961421
"ESCA","drug_cnv",0.775046753940689
"ESCA","drug_cnv",0.843347050754458
"ESCA","drug_cnv",0.819227608874281
"ESCA","drug_cnv",0.755986316989738
"ESCA","drug_cnv",0.809853307500692
"ESCA","drug_cnv",0.796022727272727
"ESCA","drug_cnv",0.764378478664193
"ESCA","drug_cnv",0.744979367262724
"ESCA","drug_cnv",0.823770491803279
"ESCA","drug_cnv",0.834119033588686
"ESCA","drug_cnv",0.753389830508475
"ESCA","drug_cnv",0.724061196105702
"ESCA","drug_cnv",0.808641975308642
"ESCA","drug_cnv",0.829311885612154
"ESCA","drug_cnv",0.828700026476039
"ESCA","drug_cnv",0.824794791961506
"ESCA","drug_cnv",0.725714285714286
"ESCA","drug_cnv",0.713182728052617
"ESCA","drug_cnv",0.748178137651822
"ESCA","drug_cnv",0.84539089848308
"ESCA","drug_cnv",0.655328798185941
"ESCA","drug_cnv",0.793888728740271
"ESCA","drug_cnv",0.809061488673139
"ESCA","drug_cnv",0.817537643932684
"ESCA","drug_cnv",0.799342105263158
"ESCA","drug_cnv",0.744771057094404
"ESCA","drug_cnv",0.764705882352941
"ESCA","drug_cnv",0.75990675990676
"ESCA","drug_cnv",0.75180336628373
"ESCA","drug_cnv",0.752702702702703
"ESCA","drug_cnv",0.808674169640406
"ESCA","drug_cnv",0.732888631090487
"ESCA","drug_cnv",0.856398227782121
"ESCA","drug_cnv",0.800123762376238
"ESCA","drug_cnv",0.751370614035088
"ESCA","drug_cnv",0.764462809917355
"ESCA","drug_cnv",0.718470551958063
"ESCA","drug_cnv",0.696473906911142
"ESCA","drug_cnv",0.699831365935919
"ESCA","drug_cnv",0.739332603938731
"ESCA","drug_cnv",0.764077389546636
"ESCA","drug_cnv",0.700444444444444
"ESCA","drug_cnv",0.759654334323521
"ESCA","drug_cnv_snp",0.745696835091616
"ESCA","drug_cnv_snp",0.758843346434587
"ESCA","drug_cnv_snp",0.858916478555305
"ESCA","drug_cnv_snp",0.820190156599553
"ESCA","drug_cnv_snp",0.838998211091234
"ESCA","drug_cnv_snp",0.848924881318068
"ESCA","drug_cnv_snp",0.788740403753199
"ESCA","drug_cnv_snp",0.827636152954809
"ESCA","drug_cnv_snp",0.826652508627555
"ESCA","drug_cnv_snp",0.760827586206897
"ESCA","drug_cnv_snp",0.852341281241023
"ESCA","drug_cnv_snp",0.805610098176718
"ESCA","drug_cnv_snp",0.827455552317109
"ESCA","drug_cnv_snp",0.809389140271493
"ESCA","drug_cnv_snp",0.790238233585125
"ESCA","drug_cnv_snp",0.850909090909091
"ESCA","drug_cnv_snp",0.739640130861505
"ESCA","drug_cnv_snp",0.780852866421915
"ESCA","drug_cnv_snp",0.797784810126582
"ESCA","drug_cnv_snp",0.830049261083744
"ESCA","drug_cnv_snp",0.793765655441136
"ESCA","drug_cnv_snp",0.813291139240506
"ESCA","drug_cnv_snp",0.794290288153682
"ESCA","drug_cnv_snp",0.823154056517776
"ESCA","drug_cnv_snp",0.816652409466781
"ESCA","drug_cnv_snp",0.81506655338431
"ESCA","drug_cnv_snp",0.75920245398773
"ESCA","drug_cnv_snp",0.774914089347079
"ESCA","drug_cnv_snp",0.820112844341188
"ESCA","drug_cnv_snp",0.799131693198263
"ESCA","drug_cnv_snp",0.816162177173008
"ESCA","drug_cnv_snp",0.823784722222222
"ESCA","drug_cnv_snp",0.875996700577399
"ESCA","drug_cnv_snp",0.831235697940503
"ESCA","drug_cnv_snp",0.85316929660337
"ESCA","drug_cnv_snp",0.792495736213758
"ESCA","drug_cnv_snp",0.771054783319706
"ESCA","drug_cnv_snp",0.832450515751324
"ESCA","drug_cnv_snp",0.804937601736299
"ESCA","drug_cnv_snp",0.796766743648961
"ESCA","drug_cnv_snp",0.789645938708718
"ESCA","drug_cnv_snp",0.797619047619048
"ESCA","drug_cnv_snp",0.787590187590188
"ESCA","drug_cnv_snp",0.838235294117647
"ESCA","drug_cnv_snp",0.704165485973364
"ESCA","drug_cnv_snp",0.774992627543498
"ESCA","drug_cnv_snp",0.735086767895879
"ESCA","drug_cnv_snp",0.833644162625886
"ESCA","drug_cnv_snp",0.81033990288489
"ESCA","drug_cnv_snp",0.761309207025013
"GBM","snp",0.797039638735574
"GBM","snp",0.802258469259724
"GBM","snp",0.809213820731097
"GBM","snp",0.819154228855721
"GBM","snp",0.778212144904874
"GBM","snp",0.777466937945066
"GBM","snp",0.760751995879475
"GBM","snp",0.816621050012441
"GBM","snp",0.791217257318952
"GBM","snp",0.804381049414162
"GBM","snp",0.802756892230576
"GBM","snp",0.759444872783346
"GBM","snp",0.796442185514612
"GBM","snp",0.804600606673407
"GBM","snp",0.801223241590214
"GBM","snp",0.814711830131446
"GBM","snp",0.789879270485487
"GBM","snp",0.789119041677065
"GBM","snp",0.810946522721567
"GBM","snp",0.753487192493026
"GBM","snp",0.760454310789881
"GBM","snp",0.81396521300731
"GBM","snp",0.815795989106214
"GBM","snp",0.774459320288363
"GBM","snp",0.781744008159102
"GBM","snp",0.776348966212809
"GBM","snp",0.829930278884462
"GBM","snp",0.779912887522419
"GBM","snp",0.803237228123419
"GBM","snp",0.783427981414559
"GBM","snp",0.802453680520781
"GBM","snp",0.784738334622325
"GBM","snp",0.818883906327852
"GBM","snp",0.786759045419554
"GBM","snp",0.823065549531789
"GBM","snp",0.768249106687085
"GBM","snp",0.824200347136127
"GBM","snp",0.760453400503778
"GBM","snp",0.787496849004285
"GBM","snp",0.802437785678009
"GBM","snp",0.796635701732363
"GBM","snp",0.769703172978506
"GBM","snp",0.7642089093702
"GBM","snp",0.797253433208489
"GBM","snp",0.805217391304348
"GBM","snp",0.804092837534315
"GBM","snp",0.800200300450676
"GBM","snp",0.790158082610913
"GBM","snp",0.799186578546009
"GBM","snp",0.831897612601526
"GBM","drug",0.782074263764405
"GBM","drug",0.784383771370248
"GBM","drug",0.732966457023061
"GBM","drug",0.81345957011259
"GBM","drug",0.813336701187168
"GBM","drug",0.825018801704688
"GBM","drug",0.785140562248996
"GBM","drug",0.786985256736146
"GBM","drug",0.768156424581006
"GBM","drug",0.819071518193225
"GBM","drug",0.800862506341958
"GBM","drug",0.763952892985151
"GBM","drug",0.76250644662197
"GBM","drug",0.774373259052925
"GBM","drug",0.799544419134396
"GBM","drug",0.804385746324446
"GBM","drug",0.762493690055528
"GBM","drug",0.8535
"GBM","drug",0.787126203750633
"GBM","drug",0.769290322580645
